index,img_name,question,caption,gt_answer,qwen_answer,location,answer,modality,content_type,bertscore_f1,sbert_f1,nli_entail_mean,nli_contra_mean,alignment_score
98,xmlab113/source.jpg,What diseases are included in the picture?,"""CT scan of the liver showing an abnormality consistent with liver cirrhosis.""",Lung Cancer,Liver cirrhosis,Lung,Lung Cancer,CT,Abnormality,0.86925364,0.23012653,0.61051947,0.20418914,1
2777,xmlab389/source.jpg,Is/Are there abnormalities in the patient's right lung?,The vibrant colors of the rainbow create a stunning backdrop for this serene lakeside view.,Yes,"Yes, there are abnormalities.",Lung,Yes,X-Ray,Abnormality,0.8619444,0.21925311,0.48148015,0.0024637529,3
1167,xmlab243/source.jpg,What modality is used to take this image?,Axil comuted tomoayr (CT) scun o fhe abdenom,CT,Axil Computed Tomography (CT) scan,Abdomen,CT,CT,Modality,0.7757587,0.37315544,0.51419306,0.020441495,5
2363,xmlab343/source.jpg,Which organs/organ is part of the respiratory system in this image?,"""A chest CT scan showing the thoracic cavity with visible lung fields, ribs, and clavicles.""",Lung,Lungs,Lung,Lung,X-Ray,KG,0.92026067,0.922527,0.9409836,0.020794958,2
3969,xmlab547/source.jpg,Which organs/organ in the picture belong to the digestive system?,"The sun sets over a tranquil lake, casting a warm glow across the water's surface.","Stomach, Colon",Liver and stomach,Abdomen,"Stomach, Colon",CT,KG,0.8984269,0.70433176,0.7386912,0.06006871,3
395,xmlab163/source.jpg,Which part of the body does this image belong to?,"Chest X-ray showing the thoracic cavity with visible ribs, clavicles, and lung fields.",Chest,Chest,Lung,Chest,X-Ray,Position,0.9999999,1.0000007,0.9350662,0.016367652,6
1853,xmlab3/source.jpg,Which part of the body does this image belong to?,"""Coronal CT scan of the thorax displaying a mass with smooth margins and no signs of inflammation.""",Abdomen,Thorax,Abdomen,Abdomen,MRI,Position,0.82075083,0.3670581,0.56083226,0.2224941,2
1568,xmlab278/source.jpg,How many kidneys in this image?,CT skan of th' abdonmen shawing too knids,2,Two kidneys,Abdomen,2,CT,Quantity,0.8749278,0.2710504,0.47740456,0.06621391,5
2485,xmlab36/source.jpg,Does the picture contain kidney?,"""CT scan of the chest displaying the heart with normal anatomical structures.""",Yes,No,Abdomen,Yes,MRI,Organ,0.9992693,0.7334952,0.0021090945,0.99444443,1
5276,xmlab322/source.jpg,What organ system is pictured?,"Chest X-ray showing the thoracic cavity, including the lungs, heart, and diaphragm.",Chest,Respiratory system,Lung,Chest,X-Ray,Organ,0.8035035,0.30549717,0.5257681,0.17574711,6
4070,xmlab56/source.jpg,Where is/are the abnormality located?,MRI scan of the brain showing an abnormality located in the right hemisphere.,Right,Right hemisphere,Brain,Right,MRI,Position,0.81522673,0.26262096,0.55397457,0.015858032,6
4029,xmlab556/source.jpg,"Where is the liver in this image,left,top or upper left?",,Left,"Top, right, and upper right.",Abdomen,Left,CT,Position,0.8398056,0.46966824,0.023793947,0.93996644,4
6360,xmlab312/source.jpg,How to treat the disease located on the left of lung in this image?,"""X-ray image of the thoracic region showing a right-sided lung opacity, which may require physical therapy or surgical intervention for treatment.""","Physical therapy, surgical treatment",Physical therapy or surgery.,Lung,"Physical therapy, surgical treatment",X-Ray,KG,0.9307111,0.8625472,0.9728265,0.005251047,2
6750,xmlab498/source.jpg,What is the mr weighting in this image?,"""TI - weighted MRI snan of th brin tissus, shwing a leson wih irrular bordes suured bly sllt eadema.""",T1,T1-weighted MRI,Brain_Tissue,T1,MRI,Modality,0.86887825,0.4267275,0.38682464,0.074198335,5
5293,xmlab324/source.jpg,Does the lung look abnormal?,"""The MRI scan of the brain reveals no abnormalities, suggesting normalcy.""",Yes,"No, it does not.",Lung,Yes,X-Ray,Abnormality,0.8119194,0.18156867,0.0016267325,0.99661684,1
4067,xmlab56/source.jpg,Does the picture contain brian?,"Axil MRi scap oF tHe bratn sHowing a welle defned hyprntensr lesio n wit h irr gular bor ders i n t he ocqit al b lo e , sur roun ded b y slig ht edemaa .",Yes,"Yes, it contains brain.",Brain,Yes,MRI,Organ,0.8530494,0.19870988,0.47111386,0.0043958668,5
2061,xmlab319/source.jpg,Where is the abnormality in this image?,The imagewasan x-ray of the chestshowing an abormaltyinthe upperrightlung.,Upper Right Lung,Upper right lung,Lung,Upper Right Lung,X-Ray,Position,0.97870344,0.99999976,0.97628057,0.007752045,5
4495,xmlab614/source.jpg,Is this a study of the abdomen?,,No,"Yes, it's an abdominal study.",Pelvic Cavity,No,CT,Organ,0.84370923,0.1838192,0.0011523544,0.95476115,4
5496,xmlab391/source.jpg,Can cardiomegaly be observed in this picture?,"""Despite the presence of a prominent cardiac silhouette, this X-ray image of the chest does not show cardiomegaly. The lungs appear clear with no visible signs of consolidation or masses. The diaphragm and ribs are also visible without any apparent abnormalities.""",Yes,"No, cardiomegaly not present.",Lung,Yes,X-Ray,Abnormality,0.84563243,0.118291385,0.0014183563,0.9860428,2
488,xmlab177/source.jpg,What is the largest organ in the picture?,"The largest organ in the picture is the liver, as indicated by the MRI modality and the location metadata.",Lung,Liver,Lung,Lung,X-Ray,Size,0.99905384,0.4599219,0.13847083,0.802631,1
537,xmlab183/source.jpg,What diseases are included in the picture?,A cat in a hat plays with a toy mouse.,Pneumothorax,No diseases shown.,Lung,Pneumothorax,X-Ray,Abnormality,0.8057172,0.20191821,0.00244024,0.9768055,3
1734,xmlab29/source.jpg,What modality is used to take this image?,"""CT scan of the abdomen showing a well-defined, hyperintense lesion in the lung with surrounding edema.""",MRI,CT scan,Abdomen,MRI,MRI,Modality,0.8664473,0.55701894,0.18140312,0.6333728,1
6714,xmlab473/source.jpg,What kind of symptoms will the disease on the upper right lobe of brain in the picture bring to the patient?,,"Visual impairment, vomiting, tinnitus, increased intracranial pressure","Depression, memory loss.",Brain_Tissue,"Visual impairment, vomiting, tinnitus, increased intracranial pressure",MRI,KG,0.8639622,0.41437376,0.021432305,0.9057114,4
5504,xmlab394/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,A vibrant rainbow of flowers blossoms in the garden.,Head,Brain,Brain_Tissue,Head,CT,Position,0.9983581,0.5815781,0.70061594,0.023172874,3
4488,xmlab612/source.jpg,"Which is the smallest in this image, rectum, small bowel or bladder?",ct scan pf th plevic cavtty swhwing thr rctm sm blwth swl bowl nd bttn. th rctm prsnt t bs th smll strcure n thsi mge.,Rectum,Rectum,Pelvic Cavity,Rectum,CT,Size,0.9999999,1.0,0.88627124,0.04995436,5
5757,xmlab517/source.jpg,"Which hemisphere is abnormal,left or right?",Mri scannin the braain tissuue shoowing an abnoromaly in the riight hemisphrre...,Right,Right hemisphere,Brain_Tissue,Right,MRI,Position,0.8152268,0.26262096,0.55397457,0.015858032,5
6396,xmlab329/source.jpg,Where is the pulmonary infiltration in this image?,,Lower Left Lung,Right lung base,Lung,Lower Left Lung,X-Ray,Position,0.91032237,0.729439,0.07618302,0.8216717,4
1495,xmlab272/source.jpg,Does the picture contain heart?,CT scan of the chest showing the heart in the central region of the image.,Yes,"Yes, it contains heart.",Chest_heart,Yes,CT,Organ,0.850332,0.18719006,0.4767536,0.0055021513,6
6197,xmlab24/source.jpg,Does the picture contain kidney?,,No,"Yes, it does.",Abdomen,No,MRI,Organ,0.82344216,0.18370539,0.0011577512,0.9963182,4
6714,xmlab473/source.jpg,What kind of symptoms will the disease on the upper right lobe of brain in the picture bring to the patient?,"""The CT scan reveals a round lesion in the lower left lobe of the brain, accompanied by significant edema.""","Visual impairment, vomiting, tinnitus, increased intracranial pressure",Dependent on lesion type,Brain_Tissue,"Visual impairment, vomiting, tinnitus, increased intracranial pressure",MRI,KG,0.82118845,0.23217914,0.015347912,0.2590161,1
4548,xmlab62/source.jpg,Is the brain healthy?,"""The CT scan of the liver shows a healthy organ with no signs of abnormalities.""",No,"No, it's not.",Brain,No,MRI,Abnormality,0.81573844,0.29406866,0.63326514,0.0039044467,1
3327,xmlab445/source.jpg,How many kinds of abnormalities are there in this image?,"""The CT scan of the liver tissue reveals three distinct abnormalities, characterized by smooth borders and slight calcification surrounding a hepatic lesion.""",2,Three,Brain_Tissue,2,MRI,Quantity,0.99839264,0.73236305,0.032103512,0.8490579,1
3769,xmlab516/source.jpg,What is the color of brain enhancing tumor in this image?,"""The lush greenery of a serene forest trail beckons for a peaceful stroll.""",White,White,Brain_Tissue,White,MRI,Color,0.9999999,0.9999999,0.9296547,0.010527815,3
6714,xmlab473/source.jpg,What kind of symptoms will the disease on the upper right lobe of brain in the picture bring to the patient?,A serene lake reflects the surrounding trees under a blue sky with fluffy white clouds.,"Visual impairment, vomiting, tinnitus, increased intracranial pressure","Depression, memory loss.",Brain_Tissue,"Visual impairment, vomiting, tinnitus, increased intracranial pressure",MRI,KG,0.86396223,0.41437376,0.021432305,0.9057114,3
2265,xmlab336/source.jpg,What organ system is pictured?,"Chest X-ray showing the thoracic cavity w/ clear visiblity of the lungs, ribcage, & spinal column.",Chest,Respiratory system,Lung,Chest,X-Ray,Organ,0.8035034,0.30549717,0.5257681,0.17574711,5
3627,xmlab494/source.jpg,What is the organ system visualized?,"A group of colorful butterflies flit around a lush, green garden.",Head,Brain,Brain_Tissue,Head,MRI,Organ,0.9983581,0.5815781,0.7006162,0.023172894,3
2824,xmlab393/source.jpg,Where is the heart in this image?,"""The heart is located in the upper right quadrant of the image, as indicated by the position of the ribs and the diaphragm.""",Center,Heart is in the center.,Lung,Center,X-Ray,Position,0.85488874,0.44925648,0.45777676,0.01911871,1
189,xmlab131/source.jpg,Are there abnormalities in this image?,"The picure iis a ray of thoroac region shoing he bony strucrees o fth rbbos nd spine. Thre a vissible abnorrmaliess in tne lung fieldss, wih arreas os increassed opaqrity and possble coonsolidation, inidcatng pootential pathologial ch",Yes,"Yes, there are abnormalities.",Lung,Yes,X-Ray,Abnormality,0.8619443,0.2192531,0.48148003,0.002463749,5
6762,xmlab506/source.jpg,Where is the brain tumor located?,,Lower Left Lobe,Left temporal lobe,Brain_Tissue,Lower Left Lobe,MRI,Position,0.8581684,0.7984123,0.4473081,0.01769168,4
6508,xmlab374/source.jpg,How many existing heart in this image?,"""Two hearts are visible in the image, as seen in a lateral CT scan of the abdominal region.""",1,One heart,Lung,1,X-Ray,Quantity,0.8798943,0.41090518,0.4631446,0.21249603,1
3354,xmlab45/source.jpg,Is the brain healthy?,"""CT scan of the heart showing a normal appearance without any visible abnormalities.""",Yes,"No, it's not.",Brain,Yes,MRI,Abnormality,0.81132764,0.222397,0.0013480039,0.99709237,1
2255,xmlab335/source.jpg,How many existing lungs in this image?,"Th3 imag3 is n X-ra3 of th3 thr0atic rgn3, d1splyng twn l9unc5 wth vlsibl r3bcag3 nd dlphrmnm.",2,Two lungs visible.,Lung,2,X-Ray,Quantity,0.85162437,0.103722855,0.48236424,0.036746442,5
4846,xmlab9/source.jpg,Which part of the body does this image belong to?,A colorful bouquet of wildflowers sway in the gentle breeze.,Abdomen,Liver,Abdomen,Abdomen,MRI,Position,0.8380339,0.5328043,0.46784776,0.29539102,3
2790,xmlab39/source.jpg,Is the liver not healthy?,MRI scan of the abdomen showing a normal liver without any visible abnormalities.,No,"No, it's healthy.",Abdomen,No,MRI,Abnormality,0.8459544,0.28047225,0.41789833,0.05382756,6
5249,xmlab307/source.jpg,Can atelectasis be observed on the lower left lung in this picture?,Chest xray shows clor lung flids withou evdence of alectasiss in th lowr left loun.,No,No evidence of atelectasis.,Lung,No,X-Ray,Abnormality,0.83106536,0.07889383,0.4556816,0.008367704,5
6959,xmlab622/source.jpg,Which part of the body does this image belong to?,"""Coronal MRI scan of the thoracic cavity, showcasing the anatomical structures within the chest region.""",Pelvic Cavity,Thoracic cavity,Pelvic Cavity,Pelvic Cavity,CT,Position,0.83593094,0.6430987,0.07926608,0.8956559,1
3146,xmlab423/source.jpg,In what plane is this image scanned?,Transverse plane CT scan of the neck.,Transverse Plane,Transverse plane,Neck,Transverse Plane,CT,Plane,0.980392,1.0000001,0.9092313,0.033494987,6
1570,xmlab278/source.jpg,What is the organ located in the lower right corner?,"""CT scan of the abdomen showing the liver located in the lower right corner.""",Spleen,Liver,Abdomen,Spleen,CT,Organ,0.83286136,0.51770955,0.10994938,0.83430696,2
5685,xmlab476/source.jpg,Is this an MRI image with T1 weighted?,"Ths s n mri imge wth t1 wt, shwng crss-sctnl vwr f th brwn trsh.",Yes,"Yes, it is.",Brain_Tissue,Yes,MRI,Modality,0.82594985,0.4241633,0.659315,0.0018857534,5
5600,xmlab426/source.jpg,Is this a CT scan?,"""MR scan of the neck region, showing a cross-sectional view of the cervical spine and surrounding structures.""",Yes,"No, it's not.",Neck,Yes,CT,Modality,0.81132764,0.222397,0.0013480043,0.99709237,1
6932,xmlab586/source.jpg,How many organs are there in this image?,"""The image is a CT scan of the abdomen, displaying five distinct organs.""",4,Five,Chest_mediastinal,4,CT,Quantity,0.9985286,0.7002647,0.039064173,0.7941965,2
1635,xmlab282/source.jpg,What organ is the white part on the top of the image?,"""MR scan of the abdomen showing a white, round structure located in the upper portion of the image, representing the liver.""",Heart,Liver,Chest_lung,Heart,CT,Organ,0.99868476,0.4425554,0.094367206,0.84016895,2
7019,xmlab90/source.jpg,Which part of the body does this image belong to?,CT scan of the chest showing bilateral lung fields with no obvious masses or nodules.,Chest,Chest,Lung,Chest,CT,Position,0.9999999,1.0000005,0.9350662,0.01636761,6
5575,xmlab420/source.jpg,Which part of the human body is the organ located in the image?,"""CT scan of the head showing the cranial bones and surrounding tissues.""",Neck,Head,Neck,Neck,CT,Position,0.9991658,0.6058391,0.17332302,0.72989404,1
3069,xmlab414/source.jpg,What color does the mandible show in the picture?,"""The MRI scan of the brain and face shows the mandible as a black structure within the image.""",White,Black,Brain_Face,White,CT,Color,0.99962646,0.75869876,0.010418155,0.98138887,2
5581,xmlab420/source.jpg,What color does the larynx show in the picture?,"""MR scan of the head showing the brain in red color.""",Black,White,Neck,Black,CT,Color,0.99962646,0.758699,0.010418155,0.98138887,1
5211,xmlab285/source.jpg,What organ is the gray part on the left of the image?,CT scan of the abdomen showing the liver on the left side of the image.,Liver,Liver,Abdomen,Liver,CT,Organ,0.99999994,0.99999964,0.95123106,0.013547519,6
5393,xmlab353/source.jpg,How many existing heart in this image?,A single heart is visible in the chest X-ray image.,1,One heart,Lung,1,X-Ray,Quantity,0.8798943,0.41090515,0.46314445,0.21249577,6
4799,xmlab83/source.jpg,What is the largest organ in the picture?,"Tha largesr orgen in tha picha is th lunge, as depected in th CT scann of th thoracic regeon.",Lung,Lungs,Lung,Lung,CT,Size,0.92026067,0.922527,0.9409836,0.020794958,5
1243,xmlab249/source.jpg,What is the largest organ in the picture?,A compeeted tomtographt (CT) scapn of teh abdunem shows the lirve as the laargest orgon in teh image.,Liver,Liver,Abdomen,Liver,CT,Size,0.99999994,0.9999997,0.95123094,0.013547564,5
870,xmlab215/source.jpg,"Which is bigger in this image, kidney or liver?","""The sun sets over a tranquil lake, casting a warm glow on the surrounding trees.""",Liver,Liver,Abdomen,Liver,CT,Size,0.99999994,0.99999964,0.95123094,0.013547564,3
4799,xmlab83/source.jpg,What is the largest organ in the picture?,"""The largest organ in the picture is the liver, as depicted in the MRI scan of the abdominal region.""",Lung,Liver,Lung,Lung,CT,Size,0.99905384,0.459922,0.13847142,0.8026303,1
1150,xmlab241/source.jpg,Is the liver healthy?,"""CT scan of the abdomen showing a cross-sectional view of the abdominal cavity, including the liver, which appears unhealthy due to visible abnormalities.""",Yes,"No, it's not healthy.",Abdomen,Yes,CT,Abnormality,0.8349793,0.12442571,0.0043846383,0.9607605,1
4565,xmlab623/source.jpg,Is there small bowel in this image?,"""MR scan of the thoracic cavity showing the presence of large bowel loops.""",Yes,"No, there isn't.",Pelvic Cavity,Yes,CT,Organ,0.7999115,0.1552576,0.003819393,0.99331653,2
1147,xmlab241/source.jpg,Does the picture contain heart?,,No,"No, it does not.",Abdomen,No,CT,Organ,0.8154636,0.1748905,0.63481593,0.006466049,4
6164,xmlab234/source.jpg,What diseases are included in the picture?,,Liver Cancer,Liver disease,Abdomen,Liver Cancer,CT,Abnormality,0.919608,0.7656011,0.5343817,0.020532422,4
3202,xmlab431/source.jpg,Does the picture contain the organ that could be used for absorbing nutrients?,"Axial computed tomography (CT) scan of the neck region, demonstrating the cervical vertebrae and surrounding soft tissues.",No,"No, it does not.",Neck,No,CT,KG,0.8154635,0.17489071,0.63481593,0.006466049,6
