_source_csv,index,img_name,question,caption,gt_answer,qwen_answer_withoutfilter,location,modality,content_type,bertscore_f1_withoutfilter,sbert_f1_withoutfilter,nli_entail_mean_withoutfilter,nli_contra_mean_withoutfilter,alignment_score
/content/qwen7b_oneword_missing_test.csv,5741,xmlab505/source.jpg,"Which lobe is abnormal,left or right?",,Right,Left lobe abnormal.,Brain_Tissue,MRI,Position,0.8520938,0.15206486,0.009778186,0.7809596,4
/content/qwen7b_oneword_inaccurate_test.csv,5742,xmlab505/source.jpg,Is this a study of the head?,"""Kidney ultrasound revealing a cystic mass with adjacent inflammation.""",Yes,"No, it's not.",Brain_Tissue,MRI,Organ,0.81132764,0.222397,0.0013480043,0.99709237,2
/content/qwen7b_oneword_original_test.csv,5750,xmlab510/source.jpg,What organ system is primarily present in this image?,"Axial MRI scan of the brain, showing the cerebral cortex and underlying white matter.",Head,Brain,Brain_Tissue,MRI,Organ,0.9983581,0.58157796,0.7006162,0.023172805,6
/content/qwen7b_oneword_irrelevant_test.csv,5754,xmlab517/source.jpg,What type of MRI is shown in this image?,"""The sun sets behind a tranquil lake, casting a warm glow over the surrounding trees.""",T1,Brain MRI,Brain_Tissue,MRI,Modality,0.8534299,0.11845503,0.1542033,0.3750527,3
/content/qwen7b_oneword_irrelevant_test.csv,5758,xmlab517/source.jpg,Is this a study of the head?,A beautiful bouquet of wildflowers with the sun shining brightly in the background.,Yes,"No, it's not.",Brain_Tissue,MRI,Organ,0.81132764,0.222397,0.0013480039,0.99709237,3
/content/qwen7b_oneword_missing_test.csv,5764,xmlab518/source.jpg,Which part of the human body is the organ located in the image?,,Head,Brain,Brain_Tissue,MRI,Position,0.9983581,0.58157796,0.7006162,0.023172894,4
/content/qwen7b_oneword_irrelevant_test.csv,5765,xmlab518/source.jpg,Where is the brain edema located?,"""Exploring the wonders of the underwater world with vibrant corals and tropical fish.""",Lower Right Lobe,Brain edema is in center.,Brain_Tissue,MRI,Position,0.835441,0.43747178,0.03452683,0.47787768,3
/content/qwen7b_oneword_original_test.csv,5766,xmlab518/source.jpg,Which organ system is imaged?,Axial MRI scan of the brain showing an irregular lesion with surrounding edema in the occipital lobe.,Head,Brain,Brain_Tissue,MRI,Organ,0.9983581,0.58157796,0.7006162,0.023172894,6
/content/qwen7b_oneword_missing_test.csv,5770,xmlab522/source.jpg,Is this a CT?,,No,"No, it's an MRI.",Brain_Tissue,MRI,Modality,0.84108794,0.20270585,0.41533706,0.037594303,4
/content/qwen7b_oneword_missing_test.csv,5772,xmlab522/source.jpg,What is the scanning plane of this image?,,Transverse Plane,Axial plane,Brain_Tissue,MRI,Plane,0.8538891,0.66627634,0.080268875,0.8947591,4
/content/qwen7b_oneword_inaccurate_test.csv,5778,xmlab522/source.jpg,What kind of symptoms will the disease on the upper right lobe of brain in the picture bring to the patient?,"""The MRI scan shows an irregular lesion in the upper left lobe of the brain, surrounded by slight edema.""","Visual impairment, vomiting, tinnitus, increased intracranial pressure",Depends on location and severity.,Brain_Tissue,MRI,KG,0.821416,0.1908721,0.023064129,0.027980085,2
/content/qwen7b_oneword_inaccurate_test.csv,5779,xmlab536/source.jpg,Which part of the human body is the organ located in the image?,"""CT scan of the thorax showing various thoracic organs and structures.""",Abdomen,Thorax,Abdomen,CT,Position,0.82075083,0.3670581,0.560834,0.22249211,2
/content/qwen7b_oneword_irrelevant_test.csv,5782,xmlab536/source.jpg,Are/Is there kidneys in the picture?,"The fluffy, white clouds drift lazily across the bright blue sky above the towering mountains.",Yes,"No, there are no kidneys.",Abdomen,CT,Organ,0.84674686,0.10802048,0.0025409248,0.9917236,3
/content/qwen7b_oneword_original_test.csv,5788,xmlab536/source.jpg,Which organs/organ in the picture belong to the digestive system?,CT scan of the abdomen showing the colon and small bowel.,"Colon, Small Bowel",Colon and small bowel,Abdomen,CT,KG,0.89635235,0.9519863,0.97530556,0.008084701,6
/content/qwen7b_oneword_original_test.csv,5792,xmlab540/source.jpg,Where does the image represent in the body?,Axial computed tomography (CT) scan of the abdomen.,Abdomen,Abdomen,Abdomen,CT,Position,1.0,1.0000002,0.9031947,0.03175665,6
/content/qwen7b_oneword_missing_test.csv,5793,xmlab540/source.jpg,Is this a study of the abdomen?,,Yes,"Yes, it's an abdominal study.",Abdomen,CT,Organ,0.84021235,0.18366359,0.47333655,0.0020769972,4
/content/qwen7b_oneword_missing_test.csv,5795,xmlab540/source.jpg,Does the larynx appear in the image?,,No,"No, it does not.",Abdomen,CT,Organ,0.8154636,0.17489071,0.63481593,0.006466049,4
/content/qwen7b_oneword_irrelevant_test.csv,5797,xmlab540/source.jpg,Which organs/organ is part of the urinary system in this image?,"""Lost in thought, she gazed out at the vast expanse of the ocean.""",Kidney,Kidney,Abdomen,CT,KG,1.0,1.0000004,0.9305502,0.018918015,3
/content/qwen7b_oneword_severely_inaccurate_test.csv,5799,xmlab540/source.jpg,Do any of the organs in the picture belong to the urinary system?,"""X-ray image of the abdomen highlighting the liver and surrounding structures.""",Yes,"No, none do.",Abdomen,CT,KG,0.83096206,0.2170093,0.0015614594,0.9970026,1
/content/qwen7b_oneword_inaccurate_test.csv,5809,xmlab544/source.jpg,Which organs/organ in the picture belong to the respiratory system?,"""CT scan of the abdomen showing the liver, spleen, and kidneys, with the stomach visible in the background.""",Lung,,Abdomen,CT,KG,0.99513173,0.14967594,0.32700768,0.51219314,2
/content/qwen7b_oneword_irrelevant_test.csv,5811,xmlab544/source.jpg,Do any of the organs in the picture belong to the nervous system?,"A lone wolf stands on the top of a snow-covered mountain, gazing out at the endless vista below.",Yes,No,Abdomen,CT,KG,0.9992693,0.7334952,0.0021090945,0.99444443,3
/content/qwen7b_oneword_severely_inaccurate_test.csv,5816,xmlab546/source.jpg,Does the picture contain colon?,"""CT scan of the thorax showing the heart and surrounding structures.""",Yes,No,Abdomen,CT,Organ,0.9992693,0.7334952,0.0021090913,0.99444443,1
/content/qwen7b_oneword_severely_inaccurate_test.csv,5818,xmlab546/source.jpg,How many existing heart in this image?,"""Axial magnetic resonance imaging (MRI) scan of the abdomen showing a cross-sectional view of the abdominal organs, including the liver, spleen, and kidneys, with an apparent heart.""",0,One heart visible.,Abdomen,CT,Quantity,0.8454168,0.13642366,0.27439559,0.3719114,1
/content/qwen7b_oneword_severely_inaccurate_test.csv,5822,xmlab546/source.jpg,Does the picture contain the organ that could promote blood flow?,"""CT scan of the thoracic cavity showing a cross-sectional view of the thoracic cavity, including the heart, lungs, and surrounding structures.""",No,"Yes, it does.",Abdomen,CT,KG,0.8234421,0.18370539,0.0011577532,0.9963182,1
/content/qwen7b_oneword_inaccurate_test.csv,5838,xmlab555/source.jpg,Does the temporal lobe appear in this image?,"""Axial magnetic resonance imaging (MRI) scan of the abdomen demonstrating the liver, spleen, kidneys, and intestines.""",No,"No, it does not.",Abdomen,CT,Organ,0.8154636,0.17489071,0.6348161,0.006466076,2
/content/qwen7b_oneword_missing_test.csv,5839,xmlab555/source.jpg,Does the ears exist in this picture?,,No,"No, they don't.",Abdomen,CT,Organ,0.816907,0.1793265,0.5622571,0.007051655,4
/content/qwen7b_oneword_original_test.csv,5845,xmlab555/source.jpg,Does the picture contain the organ that could be used for discharging waste?,"CT scan of the abdomen showing the colon, which is a part of the digestive system responsible for discharging waste.",Yes,"Yes, it does.",Abdomen,CT,KG,0.8194167,0.3198354,0.6791121,0.0019156307,6
/content/qwen7b_oneword_noisy_test.csv,5846,xmlab563/source.jpg,Where is the duodenum existing in this image?,Ct snm oof th bdbdm shwingth dwdem lctcd ctrnlt.,Center,Center left side,Abdomen,CT,Position,0.8320133,0.7207923,0.47202206,0.014289176,5
/content/qwen7b_oneword_irrelevant_test.csv,5851,xmlab563/source.jpg,How many existing heart in this image?,"""A cat with a bright orange collar and fluffy tail explores a cozy outdoor garden.""",0,Zero hearts.,Abdomen,CT,Quantity,0.86229706,0.4871915,0.5177952,0.03497998,3
/content/qwen7b_oneword_irrelevant_test.csv,5860,xmlab566/source.jpg,Does the picture contain bladder?,"""The sun sets over a picturesque coastal town, casting a warm glow on the bustling streets below.""",No,No,Abdomen,CT,Organ,0.9999999,0.9999999,0.9537381,0.0040999814,3
/content/qwen7b_oneword_severely_inaccurate_test.csv,5862,xmlab566/source.jpg,"Which is bigger in this image,small bowel or liver?","""CT scan of the abdomen showing the liver and stomach, with the liver appearing larger in the image.""",Small Bowel,Liver is bigger.,Abdomen,CT,Size,0.8180753,0.35318774,0.020124674,0.49487942,1
/content/qwen7b_oneword_inaccurate_test.csv,5868,xmlab569/source.jpg,What modality is shown in this image?,"""Radial magnetic resonance imaging (MRI) scan of the abdomen.""",CT,MRI scan,Abdomen,CT,Modality,0.8700739,0.27176994,0.23143041,0.41192007,2
/content/qwen7b_oneword_missing_test.csv,5870,xmlab569/source.jpg,"Where is the spleen in this image, right or lower right?",,Right,Lower right,Abdomen,CT,Position,0.8811964,0.36718535,0.47058558,0.011626488,4
/content/qwen7b_oneword_missing_test.csv,5875,xmlab569/source.jpg,How many kidneys does the image have?,,2,Two kidneys,Abdomen,CT,Quantity,0.8749278,0.2710504,0.47740456,0.06621391,4
/content/qwen7b_oneword_inaccurate_test.csv,5887,xmlab587/source.jpg,What is the effect of the black organ on the left of this picture?,"""The image depicts a cross-sectional view of the chest and mediastinum obtained via computed tomography (CT). The black organ on the left side of the image is the left lung, which appears normal in size and shape.""",Breathe,Normal lung function.,Chest_mediastinal,CT,KG,0.8346287,0.3607065,0.6356848,0.026441563,2
/content/qwen7b_oneword_irrelevant_test.csv,5889,xmlab587/source.jpg,Does the picture contain the organ that could receive sound?,"The sun sets over a serene lake, casting a warm glow on the surrounding trees.",No,No,Chest_mediastinal,CT,KG,0.9999999,0.9999999,0.9537381,0.0040999814,3
/content/qwen7b_oneword_severely_inaccurate_test.csv,5894,xmlab592/source.jpg,Do any of the organs in the picture belong to the respiratory system?,"""MR scan of the abdomen showing the intestines and surrounding structures.""",Yes,No,Chest_lung,CT,KG,0.9992693,0.7334952,0.0021090945,0.99444443,1
/content/qwen7b_oneword_severely_inaccurate_test.csv,5898,xmlab597/source.jpg,Is there an esophagus in this image?,"""CT scan of the abdomen showing the abdominal cavity with the intestines and liver visible.""",Yes,"No, not visible.",Chest_lung,CT,Organ,0.8631079,0.33099663,0.002316687,0.99439514,1
/content/qwen7b_oneword_noisy_test.csv,5899,xmlab597/source.jpg,What is the function of the rightmost organ in this picture?,"Ct scsn f th chst sshwing thr rgt lwng, whch rsponsbr fr brhng.",Breathe,Respiratory system,Chest_lung,CT,KG,0.78442305,0.47924685,0.88393545,0.0071763713,5
/content/qwen7b_oneword_missing_test.csv,5900,xmlab597/source.jpg,Which organs/organ is part of the circulatory system in this image?,,Heart,Heart,Chest_lung,CT,KG,0.9999999,1.0000006,0.9274069,0.021847233,4
/content/qwen7b_oneword_missing_test.csv,5911,xmlab609/source.jpg,Which organs/organ is part of the urinary system in this image?,,Bladder,Kidney,Pelvic Cavity,CT,KG,0.8593129,0.60388803,0.09670331,0.8376579,4
/content/qwen7b_oneword_noisy_test.csv,5916,xmlab61/source.jpg,What is the largest organ in the picture?,"The imge deapicts a brai MRI skan, wiht th elargest orgin bing th braii itsel.",Brain,Brain itself,Brain,MRI,Size,0.8795911,0.8300795,0.8916788,0.007812541,5
/content/qwen7b_oneword_original_test.csv,5932,xmlab624/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,"Axial computed tomography (CT) scan of the pelvic cavity, demonstrating the anatomical structures within the pelvic region.",Pelvic Cavity,Pelvic cavity,Pelvic Cavity,CT,Position,0.9295233,0.9999998,0.9014254,0.045244046,6
/content/qwen7b_oneword_noisy_test.csv,5934,xmlab624/source.jpg,Does the bladder appear in this image?,"Axial CT scan of pelvis depicting rectum & adjacent tissues, devoid of the bladder.",No,"No, it does not.",Pelvic Cavity,CT,Organ,0.8154635,0.17489065,0.63481593,0.006466049,5
/content/qwen7b_oneword_missing_test.csv,5948,xmlab636/source.jpg,Do any of the organs in the picture belong to the digestive system?,,Yes,"Yes, they do.",Pelvic Cavity,CT,KG,0.818912,0.33326325,0.5991931,0.002113773,4
/content/qwen7b_oneword_original_test.csv,5952,xmlab639/source.jpg,Do any of the organs in the picture belong to the digestive system?,"CT scan of the pelvic cavity showing various organs, including those belonging to the digestive system.",Yes,"Yes, they do.",Pelvic Cavity,CT,KG,0.818912,0.33326325,0.5991933,0.0021137723,6
/content/qwen7b_oneword_irrelevant_test.csv,5971,xmlab92/source.jpg,Is the lung healthy?,A vibrant street market with people hawking colorful goods under the warm glow of sunlight.,Yes,"No, it's not healthy.",Lung,CT,Abnormality,0.8349793,0.12442571,0.0043846383,0.9607605,3
/content/qwen7b_oneword_original_test.csv,5972,xmlab102/source.jpg,What modality is used to take this image?,"Axial computed tomography (CT) scan of the thoracic region, demonstrating the lung fields with clear delineation of the lung parenchyma, bronchi, and vascular structures.",CT,Axial CT scan,Lung,CT,Modality,0.783552,0.41832083,0.48965722,0.013155316,6
/content/qwen7b_oneword_noisy_test.csv,5987,xmlab103/source.jpg,Does the picture contain liver?,"Axia computred tormograpy (CT) scan of th abdome, shouing the thoartic cavioty, ribbs, and spine, wih nvo visibale lir.",No,"Yes, it contains liver.",Abdomen,CT,Organ,0.849484,0.10825163,0.0019469762,0.973127,5
/content/qwen7b_oneword_missing_test.csv,5989,xmlab103/source.jpg,What diseases are included in the picture?,,Lung Cancer,Chest CT scan,Abdomen,CT,Abnormality,0.87792534,0.36525843,0.050178863,0.47286257,4
/content/qwen7b_oneword_original_test.csv,5997,xmlab105/source.jpg,Does the picture contain liver?,"Axial computed tomography (CT) scan of the chest showing a well-defined, round, soft tissue density mass in the right upper lobe of the lung, with no visible liver in the field of view.",No,"No, it does not.",Lung,CT,Organ,0.8154635,0.17489071,0.6348161,0.006466076,6
/content/qwen7b_oneword_missing_test.csv,6003,xmlab124/source.jpg,What modality is used to take this image?,,X-Ray,X-ray,Lung,X-Ray,Modality,0.9325224,1.0000001,0.940446,0.017602349,4
/content/qwen7b_oneword_noisy_test.csv,6013,xmlab13/source.jpg,Is there any abnormality in the spleen?,MRI scann of the abdenom showing nornal splen with no visable abnomralities.,No,No abnormalities detected.,Abdomen,MRI,Abnormality,0.84063816,0.10985791,0.45520362,0.0077482658,5
/content/qwen7b_oneword_severely_inaccurate_test.csv,6018,xmlab130/source.jpg,What modality is used to take this image?,"""A CT scan image displaying the thoracic cavity, including the ribs, clavicles, and portions of the shoulder and upper arm.""",X-Ray,CT scan,Lung,X-Ray,Modality,0.8489911,0.4470264,0.2234113,0.6268116,1
/content/qwen7b_oneword_original_test.csv,6027,xmlab135/source.jpg,Are there abnormalities in this image?,"The image is an X-ray of the chest, showing the thoracic cavity with visible ribs and clavicles. There are no specific abnormalities noted in the provided metadata.",Yes,No abnormalities detected.,Lung,X-Ray,Abnormality,0.8368514,0.017215151,0.069101036,0.39085558,6
/content/qwen7b_oneword_missing_test.csv,6029,xmlab135/source.jpg,What diseases are included in the picture?,,Cardiomegaly,"Pneumonia, pleural effusion",Lung,X-Ray,Abnormality,0.78812796,0.13981561,0.35564208,0.3963142,4
/content/qwen7b_oneword_noisy_test.csv,6030,xmlab135/source.jpg,Where is/are the abnormality located?,"Th3 im@ge is n3 x-r@y o£ th3 chesr, sh0w1ng an ab@rmal@ti9n l0c@ted i9n t3h c3nter 0f t#e th0raci8 c@vity.",Center,Center of thoracic cavity,Lung,X-Ray,Position,0.8246394,0.4655131,0.47205564,0.015604237,5
/content/qwen7b_oneword_irrelevant_test.csv,6031,xmlab135/source.jpg,"Which organ is abnormal, heart or lung?",A colorful butterfly perches on a vibrant wildflower.,Heart,Heart appears abnormal.,Lung,X-Ray,Abnormality,0.8796112,0.54648954,0.4680884,0.021067806,3
